Name,RegionName,DivisionName,OfficeName,Pincode,OfficeType,Delivery,District
GUJARAT,Vadodara Region,Bharuch Division,Ankleshwar IE SO,393002,PO,Delivery,BHARUCH
GUJARAT,Vadodara Region,Bharuch Division,Ankleshwar RS SO,393001,PO,Non Delivery,BHARUCH
GUJARAT,Vadodara Region,Anand Division,Birpur SO Kheda,388260,PO,Delivery,MAHISAGAR
GUJARAT,Ahmedabad HQ Region,Sabarkantha Division,Badoli SO,383410,PO,Delivery,SABAR KANTHA
GUJARAT,Ahmedabad HQ Region,Sabarkantha Division,Harsol SO,383305,PO,Delivery,SABAR KANTHA
GUJARAT,Ahmedabad HQ Region,Sabarkantha Division,Himatnagar Station Road SO,383002,PO,Delivery,SABAR KANTHA
GUJARAT,Ahmedabad HQ Region,Sabarkantha Division,Kodiawada SO,383462,PO,Delivery,SABAR KANTHA
GUJARAT,Ahmedabad HQ Region,Sabarkantha Division,Laxmipura Sabarkantha SO,383275,PO,Delivery,SABAR KANTHA
GUJARAT,Ahmedabad HQ Region,Sabarkantha Division,Poshina SO,383422,PO,Delivery,SABAR KANTHA
GUJARAT,Ahmedabad HQ Region,Sabarkantha Division,Radhiwad SO,383270,PO,Delivery,SABAR KANTHA
GUJARAT,Ahmedabad HQ Region,Sabarkantha Division,Vadali SO Sabarkantha,383235,PO,Delivery,SABAR KANTHA
GUJARAT,Ahmedabad HQ Region,Sabarkantha Division,Vasai SO,383450,PO,Delivery,SABAR KANTHA
GUJARAT,Rajkot Region,Rajkot Division,Rajkot Madhapar DSO,360006,PO,Delivery,RAJKOT
GUJARAT,Rajkot Region,Rajkot Division,Rajkot City SO,360001,PO,Non Delivery,RAJKOT
GUJARAT,Rajkot Region,Rajkot Division,Rajkot Kalavad Road SO,360001,PO,Non Delivery,RAJKOT
GUJARAT,Rajkot Region,Rajkot Division,Rajkot Postal Colony SO,360004,PO,Delivery,RAJKOT
GUJARAT,Rajkot Region,Rajkot Division,Rajkot Race Course Road SO,360001,PO,Non Delivery,RAJKOT
GUJARAT,Rajkot Region,Rajkot Division,Rajkot Sorathiawadi SO,360002,PO,Non Delivery,RAJKOT
GUJARAT,Rajkot Region,Rajkot Division,Rajkot Vivekanandnagar SO,360002,PO,Non Delivery,RAJKOT
GUJARAT,Rajkot Region,Rajkot Division,Wankaner SO,363621,PO,Delivery,MORBI
GUJARAT,Rajkot Region,Rajkot Division,Sapar Veraval SO,360026,PO,Delivery,RAJKOT
GUJARAT,Rajkot Region,Rajkot Division,Rajkot Bhomeswar NDT SO,360006,PO,Non Delivery,RAJKOT
GUJARAT,Rajkot Region,Rajkot Division,Mavdi NDTSO,360004,PO,Non Delivery,RAJKOT
GUJARAT,Rajkot Region,Rajkot Division,Rajkot Bedi DSO,360028,PO,Delivery,RAJKOT
GUJARAT,Ahmedabad HQ Region,Mahesana Division,Gozaria SO,384470,PO,Delivery,MAHESANA
GUJARAT,Rajkot Region,Surendranagar Division,Chotila SO,363520,PO,Delivery,SURENDRANAGAR
GUJARAT,Ahmedabad HQ Region,Mahesana Division,Kadi SO,384440,PO,Delivery,MAHESANA
GUJARAT,Ahmedabad HQ Region,Mahesana Division,Kahoda SO,384130,PO,Delivery,MAHESANA
GUJARAT,Ahmedabad HQ Region,Mahesana Division,Kamli SO,384140,PO,Delivery,MAHESANA
GUJARAT,Ahmedabad HQ Region,Mahesana Division,Mahesana I E SO,384002,PO,Delivery,MAHESANA
GUJARAT,Ahmedabad HQ Region,Mahesana Division,Mahesana JSM SO,384001,PO,Non Delivery,MAHESANA
GUJARAT,Ahmedabad HQ Region,Sabarkantha Division,Boria SO Sabarkantha,383006,PO,Delivery,SABAR KANTHA
GUJARAT,Ahmedabad HQ Region,Sabarkantha Division,Ilol SO,383220,PO,Delivery,SABAR KANTHA
GUJARAT,Ahmedabad HQ Region,Sabarkantha Division,Jadar SO,383110,PO,Delivery,SABAR KANTHA
GUJARAT,Ahmedabad HQ Region,Sabarkantha Division,Kadiadra SO,383440,PO,Delivery,SABAR KANTHA
GUJARAT,Ahmedabad HQ Region,Sabarkantha Division,Sonasan SO,383210,PO,Delivery,SABAR KANTHA
GUJARAT,Ahmedabad HQ Region,Sabarkantha Division,Talod M Y SO,383215,PO,Non Delivery,SABAR KANTHA
GUJARAT,Ahmedabad HQ Region,Sabarkantha Division,Verabar SO,383434,PO,Delivery,SABAR KANTHA
GUJARAT,Ahmedabad HQ Region,Sabarkantha Division,Vijaynagar SO,383460,PO,Delivery,SABAR KANTHA
GUJARAT,Rajkot Region,Surendranagar Division,Chuda SO,363410,PO,Delivery,SURENDRANAGAR
GUJARAT,Rajkot Region,Surendranagar Division,Dasada SO,363750,PO,Delivery,SURENDRANAGAR
GUJARAT,Rajkot Region,Surendranagar Division,VITHALGADH SO,363115,PO,Delivery,SURENDRANAGAR
GUJARAT,Ahmedabad HQ Region,Patan Division,Patan City SO,384265,PO,Non Delivery,PATAN
GUJARAT,Ahmedabad HQ Region,Patan Division,Radhanpur Rajgadhi SO,385340,PO,Non Delivery,PATAN
GUJARAT,Ahmedabad HQ Region,Patan Division,Ranuj SO,384275,PO,Delivery,PATAN
GUJARAT,Ahmedabad HQ Region,Patan Division,Sami SO,384245,PO,Delivery,PATAN
GUJARAT,Ahmedabad HQ Region,Patan Division,Sariyad SO,384272,PO,Delivery,PATAN
GUJARAT,Rajkot Region,Amreli Division,Amreli J P SO,365601,PO,Non Delivery,AMRELI
GUJARAT,Rajkot Region,Amreli Division,Babra SO Amreli,365421,PO,Delivery,AMRELI
GUJARAT,Rajkot Region,Amreli Division,Chamaradi SO,365410,PO,Delivery,AMRELI
GUJARAT,Rajkot Region,Amreli Division,Dhari SO,365640,PO,Delivery,AMRELI
GUJARAT,Rajkot Region,Amreli Division,Jira SO,364521,PO,Delivery,AMRELI
GUJARAT,Rajkot Region,Amreli Division,Kunkavav SO,365450,PO,Delivery,AMRELI
GUJARAT,Rajkot Region,Amreli Division,Liliya SO,365535,PO,Delivery,AMRELI
GUJARAT,Rajkot Region,Amreli Division,Motaankadiya SO,365455,PO,Delivery,AMRELI
GUJARAT,Rajkot Region,Amreli Division,Savar SO,364515,PO,Non Delivery,AMRELI
GUJARAT,Rajkot Region,Amreli Division,UTCL Kovaya SO,365541,PO,Delivery,AMRELI
GUJARAT,Ahmedabad HQ Region,Ahmedabad City Division,B D Cell Ahmedabad City,380009,PO,Non Delivery,AHMEDABAD
GUJARAT,Ahmedabad HQ Region,Ahmedabad City Division,Ellisbridge SO,380006,PO,Delivery,AHMEDABAD
GUJARAT,Ahmedabad HQ Region,Ahmedabad City Division,Jodhpur Char Rasta SO,380015,PO,Non Delivery,AHMEDABAD
GUJARAT,Ahmedabad HQ Region,Ahmedabad City Division,Manekbag SO,380015,PO,Delivery,AHMEDABAD
GUJARAT,Ahmedabad HQ Region,Sabarkantha Division,Davad SO,383225,PO,Delivery,SABAR KANTHA
GUJARAT,Ahmedabad HQ Region,Sabarkantha Division,Hajipura SO,383001,PO,Non Delivery,SABAR KANTHA
GUJARAT,Ahmedabad HQ Region,Sabarkantha Division,Khedbrahma SO,383255,PO,Delivery,SABAR KANTHA
GUJARAT,Ahmedabad HQ Region,Sabarkantha Division,Prantij SO,383205,PO,Delivery,SABAR KANTHA
GUJARAT,Ahmedabad HQ Region,Sabarkantha Division,Raigadh SO,383276,PO,Delivery,SABAR KANTHA
GUJARAT,Ahmedabad HQ Region,Ahmedabad City Division,Memnagar SO,380052,PO,Delivery,AHMEDABAD
GUJARAT,Ahmedabad HQ Region,Ahmedabad City Division,Motera SO,380005,PO,Non Delivery,AHMEDABAD
GUJARAT,Ahmedabad HQ Region,Ahmedabad City Division,Anandnagar SO Ahmedabad,380007,PO,Non Delivery,AHMEDABAD
GUJARAT,Ahmedabad HQ Region,Ahmedabad City Division,Bopal SO,380058,PO,Delivery,AHMEDABAD
GUJARAT,Ahmedabad HQ Region,Ahmedabad City Division,Ghatlodia SO,380061,PO,Delivery,AHMEDABAD
GUJARAT,Ahmedabad HQ Region,Ahmedabad City Division,GUJARATUniversity SO,380009,PO,Non Delivery,AHMEDABAD
GUJARAT,Ahmedabad HQ Region,Ahmedabad City Division,Juhapura SO,380055,PO,Delivery,AHMEDABAD
GUJARAT,Ahmedabad HQ Region,Ahmedabad City Division,Naranpura Vistar SO,380013,PO,Delivery,AHMEDABAD
GUJARAT,Ahmedabad HQ Region,Ahmedabad City Division,Narayannagar SO,380007,PO,Non Delivery,AHMEDABAD
GUJARAT,Ahmedabad HQ Region,Ahmedabad City Division,Navjivan SO,380014,PO,Delivery,AHMEDABAD
GUJARAT,Ahmedabad HQ Region,Ahmedabad City Division,O N G C SO,380005,PO,Non Delivery,AHMEDABAD
GUJARAT,Ahmedabad HQ Region,Sabarkantha Division,Akrund SO,383260,PO,Delivery,ARVALLI
GUJARAT,Ahmedabad HQ Region,Sabarkantha Division,Bayad SO,383325,PO,Delivery,ARVALLI
GUJARAT,Ahmedabad HQ Region,Sabarkantha Division,Modasa SO,383315,PO,Delivery,ARVALLI
GUJARAT,Ahmedabad HQ Region,Sabarkantha Division,Tintoi SO,383250,PO,Delivery,ARVALLI
GUJARAT,Ahmedabad HQ Region,Sabarkantha Division,Vadagam SO,383307,PO,Delivery,ARVALLI
GUJARAT,Vadodara Region,Bharuch Division,Ambawadi SO Bharuch,393041,PO,Delivery,NARMADA
GUJARAT,Vadodara Region,Anand Division,Vadasinor SO,388255,PO,Delivery,MAHISAGAR
GUJARAT,Vadodara Region,Anand Division,Pandva SO,388265,PO,Delivery,MAHISAGAR
GUJARAT,Vadodara Region,Anand Division,Vadasinor Town Vadasinor SO,388255,PO,Non Delivery,MAHISAGAR
GUJARAT,Vadodara Region,Anand Division,Thasra SO,388250,PO,Delivery,KHEDA
GUJARAT,Vadodara Region,Anand Division,Timbana Muvada SO,388235,PO,Delivery,KHEDA
GUJARAT,Vadodara Region,Anand Division,Wanakbori TPS SO,388239,PO,Delivery,KHEDA
GUJARAT,Vadodara Region,Panchmahals Division,Santrampur SO,389260,PO,Delivery,MAHISAGAR
GUJARAT,Vadodara Region,Panchmahals Division,Devgadh Baria SO,389380,PO,Delivery,DOHAD
GUJARAT,Vadodara Region,Panchmahals Division,Jhalod SO,389170,PO,Delivery,DOHAD
GUJARAT,Vadodara Region,Kheda Division,Ghodasar SO Kheda,387110,PO,Delivery,KHEDA
GUJARAT,Vadodara Region,Anand Division,Dakor SO,388225,PO,Delivery,KHEDA
GUJARAT,Vadodara Region,Anand Division,Kalsar SO,388230,PO,Delivery,KHEDA
GUJARAT,Vadodara Region,Anand Division,Sevalia  Rs SO,388245,PO,Delivery,KHEDA
GUJARAT,Vadodara Region,Bharuch Division,Lachharas SO,393150,PO,Delivery,NARMADA
GUJARAT,Vadodara Region,Bharuch Division,Selamba SO,393025,PO,Delivery,NARMADA
GUJARAT,Vadodara Region,Bharuch Division,Bharuch RS SO,392001,PO,Non Delivery,BHARUCH
GUJARAT,Vadodara Region,Bharuch Division,Dahej SO,392130,PO,Delivery,BHARUCH
GUJARAT,Vadodara Region,Bharuch Division,Dehali SO,393125,PO,Delivery,BHARUCH
GUJARAT,Vadodara Region,Bharuch Division,Gayatri Nagar SO Gujrat ,392001,PO,Non Delivery,BHARUCH
GUJARAT,Vadodara Region,Bharuch Division,Hansot SO,393030,PO,Delivery,BHARUCH
GUJARAT,Vadodara Region,Navsari Division,Amalsad SO,396310,PO,Delivery,NAVSARI
GUJARAT,Vadodara Region,Navsari Division,Bori Falia SO,396412,PO,Delivery,NAVSARI
GUJARAT,Vadodara Region,Navsari Division,Gandevi SO,396360,PO,Delivery,NAVSARI
GUJARAT,Vadodara Region,Navsari Division,Gurukulsupa SO,396418,PO,Delivery,NAVSARI
GUJARAT,Vadodara Region,Navsari Division,Jalalpore SO,396421,PO,Delivery,NAVSARI
GUJARAT,Vadodara Region,Navsari Division,Kachholi SO,396370,PO,Delivery,NAVSARI
GUJARAT,Vadodara Region,Navsari Division,Karadi SO,396440,PO,Non Delivery,NAVSARI
GUJARAT,Vadodara Region,Bharuch Division,Ikhar SO,392230,PO,Delivery,BHARUCH
GUJARAT,Vadodara Region,Bharuch Division,Jambusar Bazar SO,392150,PO,Non Delivery,BHARUCH
GUJARAT,Vadodara Region,Bharuch Division,Kavi SO,392170,PO,Delivery,BHARUCH
GUJARAT,Vadodara Region,Bharuch Division,Kora SO Bharuch,392155,PO,Delivery,BHARUCH
GUJARAT,Vadodara Region,Bharuch Division,Maktampur SO,392012,PO,Delivery,BHARUCH
GUJARAT,Vadodara Region,Bharuch Division,Amod SO,392110,PO,Delivery,BHARUCH
GUJARAT,Vadodara Region,Bharuch Division,Avidha SO,393017,PO,Delivery,BHARUCH
GUJARAT,Vadodara Region,Bharuch Division,Bharuch City SO,392001,PO,Non Delivery,BHARUCH
GUJARAT,Vadodara Region,Anand Division,Ajarpura SO,388310,PO,Delivery,ANAND
GUJARAT,Vadodara Region,Anand Division,Anand Agri Inst  Anand SO,388110,PO,Delivery,ANAND
GUJARAT,Vadodara Region,Anand Division,Anand Town  Anand SO,388001,PO,Non Delivery,ANAND
GUJARAT,Vadodara Region,Bharuch Division,Narmada Nagar SO Bharuch,392015,PO,Delivery,BHARUCH
GUJARAT,Vadodara Region,Bharuch Division,Palej SO,392220,PO,Delivery,BHARUCH
GUJARAT,Vadodara Region,Bharuch Division,Sarod SO,392180,PO,Delivery,BHARUCH
GUJARAT,Vadodara Region,Kheda Division,Kanij SO,387120,PO,Delivery,KHEDA
GUJARAT,Vadodara Region,Kheda Division,Kapadwanj SO,387620,PO,Delivery,KHEDA
GUJARAT,Vadodara Region,Kheda Division,Lasundra SO,387640,PO,Delivery,KHEDA
GUJARAT,Vadodara Region,Kheda Division,Limbasi SO,387520,PO,Delivery,KHEDA
GUJARAT,Vadodara Region,Kheda Division,Mahudha SO,387335,PO,Delivery,KHEDA
GUJARAT,Vadodara Region,Kheda Division,Navagam SO,387540,PO,Delivery,KHEDA
GUJARAT,Vadodara Region,Kheda Division,Torna SO,387365,PO,Delivery,KHEDA
GUJARAT,Vadodara Region,Kheda Division,Chaklashi SO,387315,PO,Delivery,KHEDA
GUJARAT,Vadodara Region,Kheda Division,Dumral Bazar SO,387001,PO,Non Delivery,KHEDA
GUJARAT,Rajkot Region,Bhavnagar Division,Bhavnagar Bharatnagar SO,364002,PO,Non Delivery,BHAVNAGAR
GUJARAT,Rajkot Region,Bhavnagar Division,Bhavnagar Chitra SO,364004,PO,Delivery,BHAVNAGAR
GUJARAT,Rajkot Region,Bhavnagar Division,Bhavnagar Takhteshwar SO,364002,PO,Delivery,BHAVNAGAR
GUJARAT,Rajkot Region,Bhavnagar Division,Gogha SO,364110,PO,Delivery,BHAVNAGAR
GUJARAT,Rajkot Region,Bhavnagar Division,Motakhuntavada SO,364280,PO,Delivery,BHAVNAGAR
GUJARAT,Rajkot Region,Surendranagar Division,Dhrangadhra SO,363310,PO,Delivery,SURENDRANAGAR
GUJARAT,Rajkot Region,Surendranagar Division,Dudhrej SO,363040,PO,Delivery,SURENDRANAGAR
GUJARAT,Rajkot Region,Surendranagar Division,Lakhtar SO,363775,PO,Delivery,SURENDRANAGAR
GUJARAT,Rajkot Region,Surendranagar Division,Muli SO,363510,PO,Delivery,SURENDRANAGAR
GUJARAT,Rajkot Region,Surendranagar Division,Rajsitapur SO,363320,PO,Delivery,SURENDRANAGAR
GUJARAT,Rajkot Region,Surendranagar Division,Kholadiyad SO,363435,PO,Delivery,SURENDRANAGAR
GUJARAT,Rajkot Region,Surendranagar Division,Thangadh SO,363530,PO,Delivery,SURENDRANAGAR
GUJARAT,Rajkot Region,Surendranagar Division,Vana SO,363110,PO,Delivery,SURENDRANAGAR
GUJARAT,Rajkot Region,Surendranagar Division,Surendranagar Junction NDTSO,363001,PO,Non Delivery,SURENDRANAGAR
GUJARAT,Rajkot Region,Bhavnagar Division,Parvadi SO,364275,PO,Delivery,BHAVNAGAR
GUJARAT,Rajkot Region,Bhavnagar Division,Ratanpur Bhal SO,364313,PO,Delivery,BHAVNAGAR
GUJARAT,Rajkot Region,Bhavnagar Division,Sanosara SO,364230,PO,Delivery,BHAVNAGAR
GUJARAT,Rajkot Region,Bhavnagar Division,Talaja SO,364140,PO,Delivery,BHAVNAGAR
GUJARAT,Rajkot Region,Rajkot Division,Rajkot Raiya Road SO,360007,PO,Delivery,RAJKOT
GUJARAT,Rajkot Region,Rajkot Division,Rajkot Seva Sadan SO,360001,PO,Non Delivery,RAJKOT
GUJARAT,Rajkot Region,Rajkot Division,Rajkot Mochi Bazar SO,360001,PO,Non Delivery,RAJKOT
GUJARAT,Rajkot Region,Rajkot Division,Rajkot Municipal Corporation SO,360001,PO,Non Delivery,RAJKOT
GUJARAT,Rajkot Region,Rajkot Division,Tankara SO,363650,PO,Delivery,MORBI
GUJARAT,Rajkot Region,Rajkot Division,Dhuva S.O,363623,PO,Delivery,MORBI
GUJARAT,Vadodara Region,Navsari Division,Malesar SO,396445,PO,Non Delivery,NAVSARI
GUJARAT,Vadodara Region,Navsari Division,Satem SO,396466,PO,Delivery,NAVSARI
GUJARAT,Vadodara Region,Navsari Division,Vedchha SO,396472,PO,Delivery,NAVSARI
GUJARAT,Vadodara Region,Navsari Division,Vesma SO,396475,PO,Delivery,NAVSARI
GUJARAT,Rajkot Region,Surendranagar Division,Mayurnagar SO,363351,PO,Delivery,MORBI
GUJARAT,Vadodara Region,Kheda Division,Piplag SO,387355,PO,Delivery,KHEDA
GUJARAT,Vadodara Region,Kheda Division,Salun SO,387360,PO,Delivery,KHEDA
GUJARAT,Vadodara Region,Kheda Division,Vadtal SO,387375,PO,Delivery,KHEDA
GUJARAT,Vadodara Region,Kheda Division,Dabhan SO,387320,PO,Delivery,KHEDA
GUJARAT,Vadodara Region,Kheda Division,Nirmali SO Kheda,387650,PO,Delivery,KHEDA
GUJARAT,Vadodara Region,Kheda Division,Methodist Hospital Tso Nad SO,387002,PO,Non Delivery,KHEDA
GUJARAT,Vadodara Region,Kheda Division,Patel Society Area Tso Nad SO,387002,PO,Delivery,KHEDA
GUJARAT,Vadodara Region,Kheda Division,Uttarsanda SO,387370,PO,Delivery,KHEDA
GUJARAT,Vadodara Region,Kheda Division,Petlad Road SO,387003,PO,Delivery,KHEDA
GUJARAT,Vadodara Region,Panchmahals Division,Limkheda SO,389140,PO,Delivery,DOHAD
GUJARAT,Vadodara Region,Panchmahals Division,Sukhsar SO,389190,PO,Delivery,DOHAD
GUJARAT,Vadodara Region,Panchmahals Division,Godhra City SO,389001,PO,Non Delivery,PANCH MAHALS
GUJARAT,Vadodara Region,Panchmahals Division,Godhra Vorwad SO,389001,PO,Non Delivery,PANCH MAHALS
GUJARAT,Vadodara Region,Panchmahals Division,Jesawada SO,389152,PO,Delivery,DOHAD
GUJARAT,Vadodara Region,Panchmahals Division,Piplod SO Dahod,389130,PO,Delivery,DOHAD
GUJARAT,Vadodara Region,Panchmahals Division,Adadra SO,389341,PO,Delivery,PANCH MAHALS
GUJARAT,Vadodara Region,Panchmahals Division,Delol SO,389310,PO,Delivery,PANCH MAHALS
GUJARAT,Vadodara Region,Panchmahals Division,Ghoghmba SO,389365,PO,Delivery,PANCH MAHALS
GUJARAT,Vadodara Region,Panchmahals Division,Godhra Bhuravav SO,389002,PO,Delivery,PANCH MAHALS
GUJARAT,Vadodara Region,Panchmahals Division,Halol Bazar SO,389350,PO,Non Delivery,PANCH MAHALS
GUJARAT,Vadodara Region,Panchmahals Division,Kakanpur SO,388713,PO,Delivery,PANCH MAHALS
GUJARAT,Vadodara Region,Panchmahals Division,Kalol SO Panch Mahals,389330,PO,Delivery,PANCH MAHALS
GUJARAT,Vadodara Region,Panchmahals Division,Sant Road SO,389120,PO,Delivery,PANCH MAHALS
GUJARAT,Vadodara Region,Panchmahals Division,Vejalpur SO,389340,PO,Delivery,PANCH MAHALS
GUJARAT,Vadodara Region,Kheda Division,Chitari Bazar SO,388620,PO,Non Delivery,ANAND
GUJARAT,Vadodara Region,Kheda Division,Dhuvaran Power Station SO,388610,PO,Delivery,ANAND
GUJARAT,Vadodara Region,Kheda Division,Gudel SO,388625,PO,Delivery,ANAND
GUJARAT,Vadodara Region,Kheda Division,Jharola SO,388590,PO,Delivery,ANAND
GUJARAT,Vadodara Region,Kheda Division,Pith Baza Khambhat SO,388620,PO,Non Delivery,ANAND
GUJARAT,Rajkot Region,Porbandar Division,Ranakandorana SO,360570,PO,Delivery,PORBANDAR
GUJARAT,Rajkot Region,Porbandar Division,Ranavav SO,360550,PO,Delivery,PORBANDAR
GUJARAT,Vadodara Region,Bardoli Division,Puni SO,394352,PO,Delivery,SURAT
GUJARAT,Vadodara Region,Bardoli Division,Sarbhon SO,394350,PO,Delivery,SURAT
GUJARAT,Vadodara Region,Bardoli Division,Uchchhal SO,394375,PO,Delivery,TAPI
GUJARAT,Vadodara Region,Bardoli Division,Ukai Dam SO,394680,PO,Delivery,TAPI
GUJARAT,Vadodara Region,Bardoli Division,Valod SO,394640,PO,Delivery,TAPI
GUJARAT,Vadodara Region,Bardoli Division,Vyara RS SO,394650,PO,Non Delivery,TAPI
GUJARAT,Vadodara Region,Bardoli Division,Panwadi SO,394652,PO,Delivery,TAPI
GUJARAT,Vadodara Region,Bardoli Division,Ahwadangs SO,394710,PO,Delivery,DANG
GUJARAT,Vadodara Region,Surat Division,Dumas SO,394550,PO,Delivery,SURAT
GUJARAT,Vadodara Region,Surat Division,Mora SO Surat,394517,PO,Delivery,SURAT
GUJARAT,Vadodara Region,Surat Division,Muglisara SO,395003,PO,Non Delivery,SURAT
GUJARAT,Vadodara Region,Surat Division,Navyug College SO,395009,PO,Delivery,SURAT
GUJARAT,Vadodara Region,Navsari Division,Fadvel SO,396540,PO,Delivery,NAVSARI
GUJARAT,Vadodara Region,Navsari Division,Rumla SO,396060,PO,Delivery,NAVSARI
GUJARAT,Vadodara Region,Navsari Division,Aat SO,396403,PO,Delivery,NAVSARI
GUJARAT,Vadodara Region,Navsari Division,Abrama SO,396406,PO,Delivery,NAVSARI
GUJARAT,Vadodara Region,Navsari Division,Eru Ac SO,396450,PO,Delivery,NAVSARI
GUJARAT,Vadodara Region,Navsari Division,Junathana SO,396445,PO,Non Delivery,NAVSARI
GUJARAT,Vadodara Region,Navsari Division,Kabilpore SO,396424,PO,Delivery,NAVSARI
GUJARAT,Vadodara Region,Navsari Division,Matvad SO,396439,PO,Delivery,NAVSARI
GUJARAT,Vadodara Region,Navsari Division,Ugat SO,396469,PO,Delivery,NAVSARI
GUJARAT,Vadodara Region,Surat Division,Adityanagar SO,394516,PO,Delivery,SURAT
GUJARAT,Vadodara Region,Surat Division,Althan SO,395017,PO,Delivery,SURAT
GUJARAT,Vadodara Region,Surat Division,Bhatha SO,394510,PO,Delivery,SURAT
GUJARAT,Vadodara Region,Surat Division,Hajira SO,394270,PO,Delivery,SURAT
GUJARAT,Vadodara Region,Surat Division,Kribhconagar SO,394515,PO,Delivery,SURAT
GUJARAT,Vadodara Region,Surat Division,Piplod SO Surat,395007,PO,Non Delivery,SURAT
GUJARAT,Vadodara Region,Surat Division,Sachin SO,394230,PO,Delivery,SURAT
GUJARAT,Vadodara Region,Surat Division,SVR College SO,395007,PO,Delivery,SURAT
GUJARAT,Vadodara Region,Surat Division,Udhnagam SO,394210,PO,Non Delivery,SURAT
GUJARAT,Vadodara Region,Surat Division,Ongc Nagar SO,394518,PO,Delivery,SURAT
GUJARAT,Vadodara Region,Surat Division,Variav SO,394520,PO,Delivery,SURAT
GUJARAT,Rajkot Region,Bhavnagar Division,Botad SO,364710,PO,Delivery,BOTAD
GUJARAT,Rajkot Region,Bhavnagar Division,Ningala SO,364760,PO,Delivery,BOTAD
GUJARAT,Rajkot Region,Bhavnagar Division,Paliyad SO,364720,PO,Delivery,BOTAD
GUJARAT,Vadodara Region,Bharuch Division,Rajpipla SO,393145,PO,Delivery,NARMADA
GUJARAT,Vadodara Region,Bharuch Division,Jolva SO,392135,PO,Delivery,BHARUCH
GUJARAT,Rajkot Region,Amreli Division,Vijpadi SO,364530,PO,Delivery,AMRELI
GUJARAT,Vadodara Region,Bardoli Division,Pimpri SO,394715,PO,Delivery,DANG
GUJARAT,Vadodara Region,Bardoli Division,Saputara SO,394720,PO,Delivery,DANG
GUJARAT,Vadodara Region,Bardoli Division,Subir SO,394716,PO,Delivery,DANG
GUJARAT,Vadodara Region,Bardoli Division,Waghai SO,394730,PO,Delivery,DANG
GUJARAT,Vadodara Region,Bardoli Division,Fort Songadh SO,394670,PO,Delivery,TAPI
GUJARAT,Vadodara Region,Bardoli Division,Ghala SO,394155,PO,Delivery,SURAT
GUJARAT,Vadodara Region,Bardoli Division,Kadodara SO,394327,PO,Delivery,SURAT
GUJARAT,Vadodara Region,Bardoli Division,Mahuva SO Surat,394250,PO,Delivery,SURAT
GUJARAT,Vadodara Region,Bardoli Division,Raniamba SO,394365,PO,Delivery,TAPI
GUJARAT,Vadodara Region,Bardoli Division,Sardarbaug Bardoli SO,394601,PO,Non Delivery,SURAT
GUJARAT,Vadodara Region,Bardoli Division,Sevni SO,394320,PO,Delivery,SURAT
GUJARAT,Vadodara Region,Bardoli Division,Varad SO,394355,PO,Delivery,SURAT
GUJARAT,Vadodara Region,Bardoli Division,Vav Kathodara SO,394326,PO,Delivery,SURAT
GUJARAT,Vadodara Region,Bardoli Division,Anumala SO,394651,PO,Delivery,TAPI
GUJARAT,Vadodara Region,Bardoli Division,Centrap Pulp Mill SO,394660,PO,Delivery,TAPI
GUJARAT,Vadodara Region,Bardoli Division,Dolvan SO,394635,PO,Delivery,TAPI
GUJARAT,Vadodara Region,Bardoli Division,Kadod SO,394335,PO,Delivery,SURAT
GUJARAT,Vadodara Region,Bardoli Division,Kakrapar SO,394360,PO,Delivery,SURAT
GUJARAT,Vadodara Region,Bardoli Division,Karchelia SO,394240,PO,Delivery,SURAT
GUJARAT,Vadodara Region,Bardoli Division,Nijhar SO,394370,PO,Delivery,TAPI
GUJARAT,Vadodara Region,Bardoli Division,Palsana SO Surat,394315,PO,Delivery,SURAT
GUJARAT,Vadodara Region,Bardoli Division,Umbhel SO,394325,PO,Delivery,SURAT
GUJARAT,Vadodara Region,Bharuch Division,Netrang SO,393130,PO,Delivery,BHARUCH
GUJARAT,Vadodara Region,Bharuch Division,Pakhajan SO,392165,PO,Delivery,BHARUCH
GUJARAT,Vadodara Region,Bharuch Division,Panch Fanas SO,392001,PO,Non Delivery,BHARUCH
GUJARAT,Vadodara Region,Bharuch Division,Panoli SO,394115,PO,Delivery,BHARUCH
GUJARAT,Vadodara Region,Bharuch Division,Sindhvai SO,392001,PO,Non Delivery,BHARUCH
GUJARAT,Vadodara Region,Anand Division,Borsad SO,388540,PO,Delivery,ANAND
GUJARAT,Vadodara Region,Anand Division,Mogar SO,388340,PO,Delivery,ANAND
GUJARAT,Vadodara Region,Anand Division,Navli SO,388355,PO,Delivery,ANAND
GUJARAT,Vadodara Region,Anand Division,Ode SO,388210,PO,Delivery,ANAND
GUJARAT,Vadodara Region,Anand Division,Veternary College  Anand SO,388001,PO,Non Delivery,ANAND
GUJARAT,Vadodara Region,Bharuch Division,Ankleshwar SO,393001,PO,Delivery,BHARUCH
GUJARAT,Vadodara Region,Bharuch Division,Tankaria SO,392240,PO,Delivery,BHARUCH
GUJARAT,Vadodara Region,Bharuch Division,Vagra SO,392140,PO,Delivery,BHARUCH
GUJARAT,Vadodara Region,Kheda Division,Ras SO,388570,PO,Delivery,ANAND
GUJARAT,Vadodara Region,Kheda Division,Sunav SO,388470,PO,Delivery,ANAND
GUJARAT,Vadodara Region,Kheda Division,Sundarna SO,388480,PO,Delivery,ANAND
